0.82	0.59	-0.438122	0.000842995
0.82	0.6	-0.44055	0.000761062
0.82	0.61	-0.442032	0.000769024
0.82	0.62	-0.443559	0.000868776
0.82	0.63	-0.442142	0.000778849
0.82	0.64	-0.437946	0.0010685
0.82	0.65	-0.433874	0.0011191
0.82	0.66	-0.428272	0.00132688
0.82	0.67	-0.420916	0.00129104
0.82	0.68	-0.416138	0.00137735
0.82	0.69	-0.408744	0.00170922
0.82	0.7	-0.397149	0.00160966
0.82	0.71	-0.390104	0.00195958
0.82	0.72	-0.380333	0.0018242
0.82	0.73	-0.368385	0.0020499
0.82	0.74	-0.355104	0.00228711
0.83	0.5	-0.278918	0.00215954
0.83	0.51	-0.309365	0.00195279
0.83	0.52	-0.336753	0.00156762
0.83	0.53	-0.360003	0.00164567
0.83	0.54	-0.379299	0.00131
0.83	0.55	-0.397021	0.00136131
0.83	0.56	-0.410952	0.000994952
0.83	0.57	-0.420939	0.00106811
0.83	0.58	-0.430132	0.000931061
0.83	0.59	-0.435908	0.000869398
0.83	0.6	-0.439591	0.000741938
0.83	0.61	-0.441335	0.000855566
0.83	0.62	-0.440356	0.000820641
0.83	0.63	-0.438884	0.000994114
0.83	0.64	-0.43688	0.000974034
0.83	0.65	-0.431743	0.00130106
0.83	0.66	-0.426658	0.00124285
0.83	0.67	-0.420143	0.00150496
0.83	0.68	-0.412848	0.0016204
0.83	0.69	-0.406452	0.00162076
0.83	0.7	-0.397138	0.00183918
0.83	0.71	-0.385839	0.00183333
0.83	0.72	-0.373283	0.00199078
0.83	0.73	-0.361413	0.00219375
0.83	0.74	-0.346811	0.00245011
0.84	0.5	-0.276946	0.00223517
0.84	0.51	-0.307576	0.00192435
0.84	0.52	-0.333591	0.00180293
0.84	0.53	-0.355548	0.00145155
0.84	0.54	-0.377038	0.00138187
0.84	0.55	-0.393527	0.00121022
0.84	0.56	-0.406277	0.00113228
0.84	0.57	-0.418336	0.00109362
0.84	0.58	-0.42696	0.000998852
0.84	0.59	-0.433297	0.000943247
0.84	0.6	-0.437386	0.000924275
0.84	0.61	-0.437901	0.000813915
0.84	0.62	-0.437935	0.000936583
0.84	0.63	-0.436742	0.00100003
0.84	0.64	-0.434354	0.00108889
0.84	0.65	-0.430371	0.00106378
0.84	0.66	-0.422608	0.00131722
0.84	0.67	-0.417399	0.00132041
0.84	0.68	-0.410787	0.00145413
0.84	0.69	-0.400077	0.00166062
0.84	0.7	-0.390683	0.00194873
0.84	0.71	-0.381282	0.0018192
0.84	0.72	-0.368078	0.00209806
0.84	0.73	-0.357294	0.00231069
0.84	0.74	-0.344185	0.00236704
0.85	0.5	-0.2721	0.00192504
0.85	0.51	-0.30145	0.00174327
0.85	0.52	-0.3271	0.00170976
0.85	0.53	-0.352798	0.00151913
0.85	0.54	-0.372146	0.00146622
0.85	0.55	-0.390421	0.00129443
0.85	0.56	-0.402839	0.00119581
0.85	0.57	-0.415561	0.00116954
0.85	0.58	-0.423873	0.00103207
0.85	0.59	-0.430536	0.00102125
0.85	0.6	-0.432893	0.000859702
0.85	0.61	-0.435299	0.001075
0.85	0.62	-0.434805	0.00108365
0.85	0.63	-0.43409	0.00107701
0.85	0.64	-0.429725	0.00098098
0.85	0.65	-0.426149	0.00117756
0.85	0.66	-0.418772	0.00135555
0.85	0.67	-0.412264	0.00140671
0.85	0.68	-0.404316	0.0015676
0.85	0.69	-0.39608	0.00183527
0.85	0.7	-0.384609	0.00194208
0.85	0.71	-0.37231	0.00185352
0.85	0.72	-0.359556	0.00219611
0.85	0.73	-0.348151	0.00255515
0.85	0.74	-0.336308	0.00268427
0.86	0.5	-0.269095	0.00215695
0.86	0.51	-0.29964	0.00188857
0.86	0.52	-0.325831	0.00161772
0.86	0.53	-0.348543	0.00153182
0.86	0.54	-0.36653	0.00156811
0.86	0.55	-0.384983	0.00136245
0.86	0.56	-0.397596	0.00118036
0.86	0.57	-0.411585	0.00107055
0.86	0.58	-0.420359	0.000993843
0.86	0.59	-0.425662	0.00098545
0.86	0.6	-0.42829	0.000968652
0.86	0.61	-0.430312	0.0011017
0.86	0.62	-0.430119	0.00108495
0.86	0.63	-0.42888	0.00119656
0.86	0.64	-0.425434	0.00128612
0.86	0.65	-0.420293	0.00134997
0.86	0.66	-0.413476	0.00152085
0.86	0.67	-0.407164	0.00147338
0.86	0.68	-0.398646	0.00166888
0.86	0.69	-0.389682	0.00160507
0.86	0.7	-0.378589	0.00184919
0.86	0.71	-0.365588	0.00202218
0.86	0.72	-0.352005	0.00229085
0.86	0.73	-0.341792	0.0022848
0.86	0.74	-0.32623	0.00268145
0.87	0.5	-0.26239	0.00224625
0.87	0.51	-0.294159	0.0021299
0.87	0.52	-0.322449	0.00171773
0.87	0.53	-0.341301	0.00156025
0.87	0.54	-0.363699	0.00146735
0.87	0.55	-0.381163	0.00144218
0.87	0.56	-0.393368	0.00116062
0.87	0.57	-0.405552	0.00105158
0.87	0.58	-0.413119	0.00106134
0.87	0.59	-0.419989	0.00112596
0.87	0.6	-0.423336	0.000872419
0.87	0.61	-0.425449	0.00108824
0.87	0.62	-0.423379	0.00114835
0.87	0.63	-0.421895	0.00129011
0.87	0.64	-0.419823	0.00138515
0.87	0.65	-0.41328	0.00147528
0.87	0.66	-0.40614	0.00145619
0.87	0.67	-0.40147	0.00158067
0.87	0.68	-0.392714	0.00170013
0.87	0.69	-0.38039	0.00186137
0.87	0.7	-0.372084	0.00188721
0.87	0.71	-0.358285	0.00203416
0.87	0.72	-0.343814	0.00221707
0.87	0.73	-0.332179	0.00275245
0.87	0.74	-0.316555	0.00266555
0.88	0.5	-0.256072	0.00203169
0.88	0.51	-0.28618	0.00211677
0.88	0.52	-0.314395	0.00153642
0.88	0.53	-0.337897	0.00150028
0.88	0.54	-0.356939	0.00119377
0.88	0.55	-0.372654	0.00124255
0.88	0.56	-0.388949	0.00106798
0.88	0.57	-0.399571	0.00122927
0.88	0.58	-0.40829	0.00109496
0.88	0.59	-0.41265	0.00111269
0.88	0.6	-0.416821	0.00114583
0.88	0.61	-0.42005	0.00106517
0.88	0.62	-0.417798	0.00120338
0.88	0.63	-0.416434	0.00122843
0.88	0.64	-0.412846	0.00126086
0.88	0.65	-0.409595	0.00146123
0.88	0.66	-0.401487	0.00142317
0.88	0.67	-0.395133	0.0014863
0.88	0.68	-0.382309	0.00178406
0.88	0.69	-0.375117	0.00190081
0.88	0.7	-0.362016	0.00181458
0.88	0.71	-0.348126	0.00197948
0.88	0.72	-0.33782	0.00248993
0.88	0.73	-0.321561	0.00244495
0.88	0.74	-0.312457	0.00269005
0.89	0.5	-0.248994	0.00203687
0.89	0.51	-0.280357	0.0020436
0.89	0.52	-0.309038	0.00173951
0.89	0.53	-0.332895	0.00158691
0.89	0.54	-0.350078	0.0014149
0.89	0.55	-0.367513	0.00120938
0.89	0.56	-0.382097	0.00123828
0.89	0.57	-0.392787	0.00118318
0.89	0.58	-0.401529	0.000972604
0.89	0.59	-0.407498	0.00107977
0.89	0.6	-0.410278	0.00110388
0.89	0.61	-0.412042	0.00110033
0.89	0.62	-0.412435	0.00133985
0.89	0.63	-0.410507	0.00124534
0.89	0.64	-0.4074	0.001514
0.89	0.65	-0.40249	0.00150985
0.89	0.66	-0.394439	0.00156472
0.89	0.67	-0.385615	0.00189277
0.89	0.68	-0.377659	0.00189183
0.89	0.69	-0.367477	0.00201139
0.89	0.7	-0.35224	0.00226681
0.89	0.71	-0.338299	0.00249453
0.89	0.72	-0.325428	0.00211563
0.89	0.73	-0.312731	0.00251878
0.89	0.74	-0.297701	0.0028555
0.9	0.5	-0.241425	0.00206779
0.9	0.51	-0.272251	0.00176862
0.9	0.52	-0.300149	0.00154986
0.9	0.53	-0.324137	0.00152337
0.9	0.54	-0.343871	0.00132204
0.9	0.55	-0.361331	0.001267
0.9	0.56	-0.374935	0.00116939
0.9	0.57	-0.385545	0.00122291
0.9	0.58	-0.392928	0.000958391
0.9	0.59	-0.399609	0.0010588
0.9	0.6	-0.402795	0.0011888
0.9	0.61	-0.404016	0.00125119
0.9	0.62	-0.403871	0.00128497
0.9	0.63	-0.402166	0.00140425
0.9	0.64	-0.398084	0.00137292
0.9	0.65	-0.393827	0.00162321
0.9	0.66	-0.384569	0.00196936
0.9	0.67	-0.376787	0.00194715
0.9	0.68	-0.366397	0.00206741
0.9	0.69	-0.354811	0.00219609
0.9	0.7	-0.342694	0.002298
0.9	0.71	-0.329826	0.0023762
0.9	0.72	-0.313632	0.00256217
0.9	0.73	-0.300001	0.00277794
0.9	0.74	-0.283186	0.00314186
0.91	0.5	-0.232668	0.00202486
0.91	0.51	-0.264017	0.00191537
0.91	0.52	-0.295238	0.00157299
0.91	0.53	-0.317016	0.00154393
0.91	0.54	-0.337587	0.00136366
0.91	0.55	-0.352926	0.0012693
0.91	0.56	-0.365847	0.00116405
0.91	0.57	-0.37827	0.00121975
0.91	0.58	-0.384755	0.00113829
0.91	0.59	-0.390816	0.0011354
0.91	0.6	-0.394477	0.00120514
0.91	0.61	-0.395464	0.00125901
0.91	0.62	-0.395299	0.00127334
0.91	0.63	-0.3931	0.00138304
0.91	0.64	-0.390229	0.00158123
0.91	0.65	-0.381235	0.0016669
0.91	0.66	-0.377837	0.00164664
0.91	0.67	-0.367676	0.00200008
0.91	0.68	-0.358149	0.00197286
0.91	0.69	-0.343674	0.00202058
0.91	0.7	-0.330583	0.00244259
0.91	0.71	-0.315606	0.00257761
0.91	0.72	-0.298647	0.0026673
0.91	0.73	-0.2845	0.00281593
0.91	0.74	-0.270932	0.00311963
0.92	0.5	-0.224774	0.00180781
0.92	0.51	-0.256408	0.00174984
0.92	0.52	-0.285497	0.00153491
0.92	0.53	-0.308398	0.00153567
0.92	0.54	-0.328596	0.00137724
0.92	0.55	-0.34444	0.00123255
0.92	0.56	-0.357726	0.00117454
0.92	0.57	-0.369251	0.00118599
0.92	0.58	-0.37837	0.00117234
0.92	0.59	-0.382644	0.00118753
0.92	0.6	-0.385823	0.00134214
0.92	0.61	-0.385391	0.00127018
0.92	0.62	-0.38571	0.00140204
0.92	0.63	-0.383237	0.00135445
0.92	0.64	-0.377168	0.00171027
0.92	0.65	-0.374997	0.00177109
0.92	0.66	-0.363943	0.0016013
0.92	0.67	-0.354748	0.0018727
0.92	0.68	-0.345332	0.00216293
0.92	0.69	-0.333481	0.00236655
0.92	0.7	-0.320093	0.0024685
0.92	0.71	-0.302692	0.00270396
0.92	0.72	-0.289118	0.00286602
0.92	0.73	-0.273553	0.00320156
0.92	0.74	-0.257577	0.00320935
0.93	0.5	-0.21455	0.0018466
0.93	0.51	-0.248314	0.00162947
0.93	0.52	-0.274561	0.00162964
0.93	0.53	-0.299387	0.00140352
0.93	0.54	-0.318958	0.00148415
0.93	0.55	-0.334588	0.00127253
0.93	0.56	-0.348825	0.00119371
0.93	0.57	-0.358352	0.00123456
0.93	0.58	-0.366841	0.00118211
0.93	0.59	-0.373147	0.00125712
0.93	0.6	-0.374978	0.00122053
0.93	0.61	-0.375777	0.00137866
0.93	0.62	-0.37371	0.0014552
0.93	0.63	-0.37134	0.0015688
0.93	0.64	-0.367304	0.00163528
0.93	0.65	-0.361612	0.00190993
0.93	0.66	-0.35222	0.00173386
0.93	0.67	-0.342891	0.00194042
0.93	0.68	-0.33547	0.00183075
0.93	0.69	-0.3222	0.0023252
0.93	0.7	-0.305072	0.00243254
0.93	0.71	-0.291851	0.00291643
0.93	0.72	-0.276431	0.00268558
0.93	0.73	-0.263121	0.00349727
0.93	0.74	-0.24148	0.00324545
0.94	0.5	-0.206771	0.00169002
0.94	0.51	-0.237178	0.00181082
0.94	0.52	-0.26353	0.00154802
0.94	0.53	-0.287951	0.00161775
0.94	0.54	-0.307987	0.00138539
0.94	0.55	-0.32497	0.00128468
0.94	0.56	-0.338536	0.00124118
0.94	0.57	-0.349335	0.00108529
0.94	0.58	-0.356354	0.00119562
0.94	0.59	-0.359913	0.0012655
0.94	0.6	-0.366021	0.0012676
0.94	0.61	-0.365172	0.00122055
0.94	0.62	-0.363564	0.00143943
0.94	0.63	-0.361844	0.0015151
0.94	0.64	-0.356882	0.00167407
0.94	0.65	-0.348101	0.00182788
0.94	0.66	-0.3409	0.00196706
0.94	0.67	-0.331326	0.00191958
0.94	0.68	-0.32123	0.00210613
0.94	0.69	-0.306489	0.00248835
0.94	0.7	-0.294565	0.00264231
0.94	0.71	-0.275619	0.00276461
0.94	0.72	-0.262772	0.00288862
0.94	0.73	-0.247616	0.00335034
0.94	0.74	-0.227378	0.00338474
